episode,episode_seed,node_id,group_size,proposal_weight,baseline_batch_size,proposal_exists,proposal_changed,risk_reduction,utility_regret,baseline_risk,proposal_risk,baseline_utility,proposal_reference_utility,baseline_ids,proposal_ids
49,20056,edge_5,1,1.0,3,1,0,0.0,8.881784197001252e-16,0.06023712373007225,0.06023712373007225,6.436634746188576,6.436634746188575,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,1,0.6,3,1,0,0.0,0.0,0.0470163000846412,0.0470163000846412,6.697928747509265,6.697928747509265,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,1,1.0,3,1,0,0.0,0.0,0.0470163000846412,0.0470163000846412,6.697928747509265,6.697928747509265,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_3,2,0.6,3,1,0,0.0,0.0,0.1104787545876651,0.1104787545876651,6.429732594971984,6.429732594971984,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_3,2,1.0,3,1,0,0.0,0.0,0.1104787545876651,0.1104787545876651,6.429732594971984,6.429732594971984,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_5,2,0.6,3,1,0,0.0,0.0,0.09923347480665641,0.09923347480665641,6.318623238567865,6.318623238567865,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_5,2,1.0,3,1,0,0.0,-8.881784197001252e-16,0.09923347480665641,0.09923347480665641,6.318623238567865,6.318623238567866,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,2,0.6,3,1,0,0.0,-8.881784197001252e-16,0.07101677123205971,0.07101677123205971,6.573808338285852,6.573808338285853,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,2,1.0,3,1,0,0.0,-8.881784197001252e-16,0.07101677123205971,0.07101677123205971,6.573808338285852,6.573808338285853,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_3,4,0.6,3,1,0,0.0,0.0,0.18364932188709351,0.18364932188709351,6.312026366595941,6.312026366595941,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_3,4,1.0,3,1,0,0.0,0.0,0.18364932188709351,0.18364932188709351,6.312026366595941,6.312026366595941,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_5,4,0.6,3,1,0,0.0,8.881784197001252e-16,0.17722617695982476,0.17722617695982476,6.226749273088086,6.226749273088085,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_5,4,1.0,3,1,0,0.0,0.0,0.17722617695982476,0.17722617695982476,6.226749273088086,6.226749273088086,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,4,0.6,3,1,0,0.0,8.881784197001252e-16,0.1190177135268967,0.1190177135268967,6.461405836572736,6.461405836572735,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,4,1.0,3,1,0,0.0,8.881784197001252e-16,0.1190177135268967,0.1190177135268967,6.461405836572736,6.461405836572735,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_3,8,0.6,3,1,0,0.0,0.0,0.32999045648595043,0.32999045648595043,6.219874046259704,6.219874046259704,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_3,8,1.0,3,1,0,0.0,0.0,0.32999045648595043,0.32999045648595043,6.219874046259704,6.219874046259704,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_5,8,0.6,3,1,0,0.0,0.0,0.3332115812661615,0.3332115812661615,6.163026652602962,6.163026652602962,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,edge_5,8,1.0,3,1,0,0.0,0.0,0.3332115812661615,0.3332115812661615,6.163026652602962,6.163026652602962,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,8,0.6,3,1,0,0.0,0.0,0.21501959811657076,0.21501959811657076,6.378711623866585,6.378711623866585,r0005|r0023|r0007,r0005|r0023|r0007
49,20056,cloud_0,8,1.0,3,1,0,0.0,0.0,0.21501959811657076,0.21501959811657076,6.378711623866585,6.378711623866585,r0005|r0023|r0007,r0005|r0023|r0007
50,20057,cloud_0,1,0.6,2,1,0,0.0,0.0,0.03797678697505131,0.03797678697505131,7.441776788767722,7.441776788767722,r0005|r0018,r0005|r0018
50,20057,cloud_0,1,1.0,2,1,0,0.0,0.0,0.03797678697505131,0.03797678697505131,7.441776788767722,7.441776788767722,r0005|r0018,r0005|r0018
50,20057,cloud_0,2,0.6,2,1,0,0.0,0.0,0.06413055069184273,0.06413055069184273,7.357303345402568,7.357303345402568,r0005|r0018,r0005|r0018
50,20057,cloud_0,2,1.0,2,1,0,0.0,0.0,0.06413055069184273,0.06413055069184273,7.357303345402568,7.357303345402568,r0005|r0018,r0005|r0018
50,20057,cloud_0,4,0.6,2,1,0,0.0,0.0,0.11643807812542556,0.11643807812542556,7.297119463169646,7.297119463169646,r0005|r0018,r0005|r0018
50,20057,cloud_0,4,1.0,2,1,0,0.0,0.0,0.11643807812542556,0.11643807812542556,7.297119463169646,7.297119463169646,r0005|r0018,r0005|r0018
50,20057,cloud_0,8,0.6,2,1,0,0.0,8.881784197001252e-16,0.22105313299259127,0.22105313299259127,7.257019663337259,7.257019663337258,r0005|r0018,r0005|r0018
50,20057,cloud_0,8,1.0,2,1,0,0.0,0.0,0.22105313299259127,0.22105313299259127,7.257019663337259,7.257019663337259,r0005|r0018,r0005|r0018
51,20058,cloud_0,1,0.6,7,1,0,0.0,8.881784197001252e-16,0.2710403957976689,0.2710403957976689,5.834115326790795,5.834115326790794,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
51,20058,cloud_0,1,1.0,7,1,0,0.0,0.0,0.2710403957976689,0.2710403957976689,5.834115326790795,5.834115326790795,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
51,20058,cloud_0,2,0.6,7,1,0,0.0,0.0,0.4988706992895242,0.4988706992895242,5.728804407424163,5.728804407424163,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
51,20058,cloud_0,2,1.0,7,1,0,0.0,0.0,0.4988706992895242,0.4988706992895242,5.728804407424163,5.728804407424163,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
51,20058,cloud_0,4,0.6,7,1,0,0.0,0.0,0.9545313062732346,0.9545313062732346,5.65264298009526,5.65264298009526,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
51,20058,cloud_0,4,1.0,7,1,0,0.0,0.0,0.9545313062732346,0.9545313062732346,5.65264298009526,5.65264298009526,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
51,20058,cloud_0,8,0.6,7,1,0,0.0,-8.881784197001252e-16,1.8658525202406555,1.8658525202406555,5.592653363688952,5.592653363688953,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
51,20058,cloud_0,8,1.0,7,1,0,0.0,0.0,1.8658525202406555,1.8658525202406555,5.592653363688952,5.592653363688952,r0003|r0007|r0006|r0005|r0002|r0009|r0017,r0003|r0007|r0006|r0005|r0002|r0009|r0017
52,20059,edge_1,1,0.6,3,1,0,0.0,0.0,0.05700165065341262,0.05700165065341262,6.394433697861686,6.394433697861686,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,edge_1,1,1.0,3,1,0,0.0,0.0,0.05700165065341262,0.05700165065341262,6.394433697861686,6.394433697861686,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,1,0.6,3,1,0,0.0,-8.881784197001252e-16,0.024221950924707275,0.024221950924707275,6.4313368860236775,6.431336886023678,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,1,1.0,3,1,0,0.0,-8.881784197001252e-16,0.024221950924707275,0.024221950924707275,6.4313368860236775,6.431336886023678,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,edge_1,2,0.6,3,1,0,0.0,0.0,0.07269743972969077,0.07269743972969077,6.296203776114833,6.296203776114833,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,edge_1,2,1.0,3,1,0,0.0,0.0,0.07269743972969077,0.07269743972969077,6.296203776114833,6.296203776114833,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,2,0.6,3,1,0,0.0,0.0,0.038723424067840496,0.038723424067840496,6.3080033741967085,6.3080033741967085,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,2,1.0,3,1,0,0.0,8.881784197001252e-16,0.038723424067840496,0.038723424067840496,6.3080033741967085,6.308003374196708,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,4,0.6,3,1,0,0.0,0.0,0.06772637035410695,0.06772637035410695,6.2057965822781505,6.2057965822781505,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,4,1.0,3,1,0,0.0,0.0,0.06772637035410695,0.06772637035410695,6.2057965822781505,6.2057965822781505,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,8,0.6,3,1,0,0.0,0.0,0.12573226292663983,0.12573226292663983,6.131481917735809,6.131481917735809,r0022|r0016|r0018,r0022|r0016|r0018
52,20059,cloud_0,8,1.0,3,1,0,0.0,0.0,0.12573226292663983,0.12573226292663983,6.131481917735809,6.131481917735809,r0022|r0016|r0018,r0022|r0016|r0018
53,20060,cloud_0,1,0.6,4,1,0,0.0,0.0,0.059283126419086625,0.059283126419086625,7.616948387326336,7.616948387326336,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
53,20060,cloud_0,1,1.0,4,1,0,0.0,0.0,0.059283126419086625,0.059283126419086625,7.616948387326336,7.616948387326336,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
53,20060,cloud_0,2,0.6,4,1,0,0.0,0.0,0.08296992261382384,0.08296992261382384,7.495390401952253,7.495390401952253,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
53,20060,cloud_0,2,1.0,4,1,0,0.0,0.0,0.08296992261382384,0.08296992261382384,7.495390401952253,7.495390401952253,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
53,20060,cloud_0,4,0.6,4,1,0,0.0,0.0,0.1303435150032983,0.1303435150032983,7.36055726428189,7.36055726428189,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
53,20060,cloud_0,4,1.0,4,1,0,0.0,8.881784197001252e-16,0.1303435150032983,0.1303435150032983,7.36055726428189,7.360557264281889,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
53,20060,cloud_0,8,0.6,4,1,0,0.0,0.0,0.22509069978224722,0.22509069978224722,7.239638416671524,7.239638416671524,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
53,20060,cloud_0,8,1.0,4,1,0,0.0,8.881784197001252e-16,0.22509069978224722,0.22509069978224722,7.239638416671524,7.239638416671523,r0022|r0001|r0015|r0012,r0022|r0001|r0015|r0012
54,20061,cloud_0,1,0.6,5,1,0,0.0,-1.7763568394002505e-15,0.10045346776360517,0.10045346776360517,8.512796547333696,8.512796547333698,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
54,20061,cloud_0,1,1.0,5,1,0,0.0,0.0,0.10045346776360517,0.10045346776360517,8.512796547333696,8.512796547333696,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
54,20061,cloud_0,2,0.6,5,1,0,0.0,0.0,0.14831708824042575,0.14831708824042575,8.380503348596417,8.380503348596417,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
54,20061,cloud_0,2,1.0,5,1,0,0.0,0.0,0.14831708824042575,0.14831708824042575,8.380503348596417,8.380503348596417,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
54,20061,cloud_0,4,0.6,5,1,0,0.0,-1.7763568394002505e-15,0.2440443291940669,0.2440443291940669,8.241239414047609,8.24123941404761,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
54,20061,cloud_0,4,1.0,5,1,0,0.0,-1.7763568394002505e-15,0.2440443291940669,0.2440443291940669,8.241239414047609,8.24123941404761,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
54,20061,cloud_0,8,0.6,5,1,0,0.0,0.0,0.43549881110134925,0.43549881110134925,8.11929032221815,8.11929032221815,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
54,20061,cloud_0,8,1.0,5,1,0,0.0,0.0,0.43549881110134925,0.43549881110134925,8.11929032221815,8.11929032221815,r0002|r0009|r0011|r0007|r0018,r0002|r0009|r0011|r0007|r0018
55,20062,cloud_0,1,0.6,3,1,0,0.0,0.0,0.06460248466694705,0.06460248466694705,7.530702678863435,7.530702678863435,r0019|r0014|r0022,r0019|r0014|r0022
55,20062,cloud_0,1,1.0,3,1,0,0.0,0.0,0.06460248466694705,0.06460248466694705,7.530702678863435,7.530702678863435,r0019|r0014|r0022,r0019|r0014|r0022
55,20062,cloud_0,2,0.6,3,1,0,0.0,-8.881784197001252e-16,0.0924626445322513,0.0924626445322513,7.408983482251887,7.408983482251888,r0019|r0014|r0022,r0019|r0014|r0022
55,20062,cloud_0,2,1.0,3,1,0,0.0,-8.881784197001252e-16,0.0924626445322513,0.0924626445322513,7.408983482251887,7.408983482251888,r0019|r0014|r0022,r0019|r0014|r0022
55,20062,cloud_0,4,0.6,3,1,0,0.0,0.0,0.14818296426285982,0.14818296426285982,7.285072787523474,7.285072787523474,r0019|r0014|r0022,r0019|r0014|r0022
55,20062,cloud_0,4,1.0,3,1,0,0.0,0.0,0.14818296426285982,0.14818296426285982,7.285072787523474,7.285072787523474,r0019|r0014|r0022,r0019|r0014|r0022
55,20062,cloud_0,8,0.6,3,1,0,0.0,0.0,0.25962360372407683,0.25962360372407683,7.181828529639691,7.181828529639691,r0019|r0014|r0022,r0019|r0014|r0022
55,20062,cloud_0,8,1.0,3,1,0,0.0,0.0,0.25962360372407683,0.25962360372407683,7.181828529639691,7.181828529639691,r0019|r0014|r0022,r0019|r0014|r0022
56,20063,cloud_0,1,0.6,6,1,0,0.0,0.0,0.04997581693170075,0.04997581693170075,7.821205826493944,7.821205826493944,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
56,20063,cloud_0,1,1.0,6,1,0,0.0,0.0,0.04997581693170075,0.04997581693170075,7.821205826493944,7.821205826493944,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
56,20063,cloud_0,2,0.6,6,1,0,0.0,0.0,0.08150242839737637,0.08150242839737637,7.685002446814547,7.685002446814547,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
56,20063,cloud_0,2,1.0,6,1,0,0.0,-8.881784197001252e-16,0.08150242839737637,0.08150242839737637,7.685002446814547,7.685002446814548,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
56,20063,cloud_0,4,0.6,6,1,0,0.0,0.0,0.14455565132872766,0.14455565132872766,7.566265854993781,7.566265854993781,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
56,20063,cloud_0,4,1.0,6,1,0,0.0,-8.881784197001252e-16,0.14455565132872766,0.14455565132872766,7.566265854993781,7.566265854993782,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
56,20063,cloud_0,8,0.6,6,1,0,0.0,0.0,0.2706620971914302,0.2706620971914302,7.479741910770012,7.479741910770012,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
56,20063,cloud_0,8,1.0,6,1,0,0.0,-8.881784197001252e-16,0.2706620971914302,0.2706620971914302,7.479741910770012,7.479741910770013,r0019|r0001|r0011|r0016|r0017|r0002,r0019|r0001|r0011|r0016|r0017|r0002
57,20064,edge_4,1,0.6,4,1,0,0.0,0.0,0.096153406553571,0.096153406553571,7.645752998376951,7.645752998376951,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,edge_4,1,1.0,4,1,0,0.0,8.881784197001252e-16,0.096153406553571,0.096153406553571,7.645752998376951,7.64575299837695,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,1,0.6,4,1,0,0.0,0.0,0.0548183224927465,0.0548183224927465,7.960078247376792,7.960078247376792,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,1,1.0,4,1,0,0.0,-8.881784197001252e-16,0.0548183224927465,0.0548183224927465,7.960078247376792,7.960078247376793,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,edge_4,2,0.6,4,1,0,0.0,-8.881784197001252e-16,0.14335288544403785,0.14335288544403785,7.507318678508446,7.5073186785084465,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,edge_4,2,1.0,4,1,0,0.0,0.0,0.14335288544403785,0.14335288544403785,7.507318678508446,7.507318678508446,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,2,0.6,4,1,0,0.0,0.0,0.08241517350515216,0.08241517350515216,7.825779590401243,7.825779590401243,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,2,1.0,4,1,0,0.0,0.0,0.08241517350515216,0.08241517350515216,7.825779590401243,7.825779590401243,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,edge_4,4,0.6,4,1,0,0.0,-8.881784197001252e-16,0.23775184322497153,0.23775184322497153,7.364191532687469,7.36419153268747,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,edge_4,4,1.0,4,1,0,0.0,0.0,0.23775184322497153,0.23775184322497153,7.364191532687469,7.364191532687469,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,4,0.6,4,1,0,0.0,8.881784197001252e-16,0.13760887552996354,0.13760887552996354,7.6937971595273,7.693797159527299,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,4,1.0,4,1,0,0.0,1.7763568394002505e-15,0.13760887552996354,0.13760887552996354,7.6937971595273,7.693797159527298,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,8,0.6,4,1,0,0.0,0.0,0.2479962795795863,0.2479962795795863,7.583835319331387,7.583835319331387,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
57,20064,cloud_0,8,1.0,4,1,0,0.0,0.0,0.2479962795795863,0.2479962795795863,7.583835319331387,7.583835319331387,r0005|r0011|r0010|r0002,r0005|r0011|r0010|r0002
58,20065,edge_2,1,0.6,8,1,0,0.0,-8.881784197001252e-16,0.07105774618465949,0.07105774618465949,7.335881360933112,7.335881360933113,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,edge_2,1,1.0,8,1,0,0.0,-8.881784197001252e-16,0.07105774618465949,0.07105774618465949,7.335881360933112,7.335881360933113,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,1,0.6,8,1,0,0.0,-8.881784197001252e-16,0.06647484930395653,0.06647484930395653,7.752701626965942,7.752701626965943,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,1,1.0,8,1,0,0.0,0.0,0.06647484930395653,0.06647484930395653,7.752701626965942,7.752701626965942,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,edge_2,2,0.6,8,1,0,0.0,0.0,0.11884658950066482,0.11884658950066482,7.196358510451447,7.196358510451447,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,edge_2,2,1.0,8,1,0,0.0,0.0,0.11884658950066482,0.11884658950066482,7.196358510451447,7.196358510451447,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,2,0.6,8,1,0,0.0,0.0,0.10208583556795647,0.10208583556795647,7.622243714314234,7.622243714314234,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,2,1.0,8,1,0,0.0,0.0,0.10208583556795647,0.10208583556795647,7.622243714314234,7.622243714314234,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,edge_2,4,0.6,8,1,0,0.0,0.0,0.21442427613267545,0.21442427613267545,7.0694647595673334,7.0694647595673334,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,edge_2,4,1.0,8,1,0,0.0,-8.881784197001252e-16,0.21442427613267545,0.21442427613267545,7.0694647595673334,7.069464759567334,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,4,0.6,8,1,0,0.0,0.0,0.1733078080959563,0.1733078080959563,7.484350157165031,7.484350157165031,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,4,1.0,8,1,0,0.0,0.0,0.1733078080959563,0.1733078080959563,7.484350157165031,7.484350157165031,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,edge_2,8,0.6,8,1,0,0.0,0.0,0.4055796493966967,0.4055796493966967,6.963960441144388,6.963960441144388,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,edge_2,8,1.0,8,1,0,0.0,0.0,0.4055796493966967,0.4055796493966967,6.963960441144388,6.963960441144388,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,8,0.6,8,1,0,0.0,8.881784197001252e-16,0.31575175315195614,0.31575175315195614,7.3635951461409475,7.363595146140947,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
58,20065,cloud_0,8,1.0,8,1,0,0.0,0.0,0.31575175315195614,0.31575175315195614,7.3635951461409475,7.3635951461409475,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022,r0009|r0021|r0008|r0007|r0023|r0018|r0004|r0022
59,20066,cloud_0,1,0.6,7,1,0,0.0,0.0,0.47300824633514715,0.47300824633514715,5.385439155467767,5.385439155467767,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0001|r0005|r0011|r0022|r0020|r0002
59,20066,cloud_0,1,1.0,7,1,1,0.2980449267944588,0.18594589872859935,0.47300824633514715,0.17496331954068833,5.385439155467767,5.199493256739168,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0005|r0011|r0006|r0022|r0020|r0002
59,20066,cloud_0,2,0.6,7,1,1,0.582541903630301,0.18361222363031704,0.9245153984551228,0.34197349482482176,5.335126564894966,5.151514341264649,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0005|r0011|r0006|r0022|r0020|r0002
59,20066,cloud_0,2,1.0,7,1,1,0.582541903630301,0.18361222363031704,0.9245153984551228,0.34197349482482176,5.335126564894966,5.151514341264649,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0005|r0011|r0006|r0022|r0020|r0002
59,20066,cloud_0,4,0.6,7,1,1,1.1515358573019854,0.17879324112739425,1.8275297026950739,0.6759938453930886,5.289566919482944,5.1107736783555495,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0005|r0011|r0006|r0022|r0020|r0002
59,20066,cloud_0,4,1.0,7,1,1,1.1515358573019854,0.17879324112739425,1.8275297026950739,0.6759938453930886,5.289566919482944,5.1107736783555495,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0005|r0011|r0006|r0022|r0020|r0002
59,20066,cloud_0,8,0.6,7,1,1,1.53480194583606,0.17141944157797706,2.8788364923656817,1.3440345465296217,5.231016461879769,5.059597020301792,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0005|r0011|r0006|r0022|r0020|r0002
59,20066,cloud_0,8,1.0,7,1,1,1.53480194583606,0.17141944157797706,2.8788364923656817,1.3440345465296217,5.231016461879769,5.059597020301792,r0016|r0001|r0005|r0011|r0022|r0020|r0002,r0016|r0005|r0011|r0006|r0022|r0020|r0002
60,20067,edge_3,1,0.6,3,1,0,0.0,0.0,0.043501157851617143,0.043501157851617143,6.073409136287917,6.073409136287917,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,edge_3,1,1.0,3,1,0,0.0,0.0,0.043501157851617143,0.043501157851617143,6.073409136287917,6.073409136287917,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,cloud_0,1,0.6,3,1,0,0.0,0.0,0.04539084259863938,0.04539084259863938,6.881870965322546,6.881870965322546,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,cloud_0,1,1.0,3,1,0,0.0,8.881784197001252e-16,0.04539084259863938,0.04539084259863938,6.881870965322546,6.881870965322545,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,edge_3,2,0.6,3,1,0,0.0,0.0,0.0781644973105568,0.0781644973105568,5.981515325191065,5.981515325191065,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,edge_3,2,1.0,3,1,0,0.0,8.881784197001252e-16,0.0781644973105568,0.0781644973105568,5.981515325191065,5.981515325191064,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,cloud_0,2,0.6,3,1,0,0.0,0.0,0.061289011153576274,0.061289011153576274,6.769511207342913,6.769511207342913,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,cloud_0,2,1.0,3,1,0,0.0,0.0,0.061289011153576274,0.061289011153576274,6.769511207342913,6.769511207342913,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,edge_3,4,0.6,3,1,0,0.0,0.0,0.14749117622843613,0.14749117622843613,5.914244798853513,5.914244798853513,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,edge_3,4,1.0,3,1,0,0.0,0.0,0.14749117622843613,0.14749117622843613,5.914244798853513,5.914244798853513,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,cloud_0,4,0.6,3,1,0,0.0,0.0,0.09308534826345007,0.09308534826345007,6.641208281679101,6.641208281679101,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,cloud_0,4,1.0,3,1,0,0.0,0.0,0.09308534826345007,0.09308534826345007,6.641208281679101,6.641208281679101,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,edge_3,8,0.6,3,1,0,0.0,0.0,0.2861445340641948,0.2861445340641948,5.85707101552567,5.85707101552567,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,edge_3,8,1.0,3,1,0,0.0,0.0,0.2861445340641948,0.2861445340641948,5.85707101552567,5.85707101552567,r0002|r0021|r0003,r0002|r0021|r0003
60,20067,cloud_0,8,0.6,3,1,0,0.0,0.0,0.15667802248319768,0.15667802248319768,6.521715900873722,6.521715900873722,r0002|r0021|r0003,r0002|r0021|r0003
